"Site ID","Sector ID","Carrier Name","Cell ID","E-UTRAN Cell ID","Downlink Load (%)","Uplink Load (%)","Maximum Downlink Load (%)","Maximum Uplink Load (%)","Uplink Noise Rise (dB)","FFR Usage (%)","Almost Blank Subframes (%)"
"Site_1103","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1104","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1104","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1104","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1105","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1105","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1105","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1106","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1106","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1106","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1107","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1107","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1107","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1108","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1108","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1108","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1109","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1109","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1109","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_111","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_111","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_111","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1110","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1110","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1110","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1111","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1111","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1111","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1112","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1112","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1112","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1113","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1113","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1113","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1114","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1114","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1114","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1115","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1115","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1115","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1116","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1116","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1116","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1117","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1117","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1117","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1118","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1118","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1118","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1119","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1119","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1119","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_112","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_112","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_112","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1120","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1120","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1120","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1121","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1121","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1121","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1122","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1122","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1122","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1123","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1123","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1123","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1124","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1124","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1124","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1125","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1125","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1125","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1126","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1126","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1126","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1127","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1127","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1127","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1128","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1128","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1128","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1129","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1129","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1129","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_113","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_113","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_113","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1130","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1130","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1130","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1131","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1131","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1131","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1132","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1132","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1132","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1133","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1133","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1133","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1134","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1134","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1134","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1135","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1135","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1135","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1136","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1136","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1136","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1137","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1137","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1137","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1138","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1138","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1138","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1139","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1139","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1139","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_114","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_114","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_114","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1140","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1140","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1140","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1141","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1141","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1141","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1142","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1142","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1142","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1143","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1143","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1143","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1144","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1144","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1144","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1145","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1145","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1145","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1146","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1146","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1146","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1147","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1147","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1147","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1148","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1148","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1148","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1149","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1149","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1149","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_115","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_115","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_115","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1150","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1150","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1150","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1151","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1151","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1151","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1152","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1152","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1152","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1153","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1153","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1153","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1154","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1154","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1154","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1155","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1155","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1155","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1156","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1156","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1156","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1157","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1157","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1157","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1158","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1158","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1158","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1159","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1159","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1159","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_116","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_116","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_116","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1160","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1160","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1160","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1161","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1161","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1161","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1162","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1162","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1162","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1163","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1163","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1163","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1164","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1164","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1164","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1165","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1165","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1165","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1166","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1166","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1166","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1167","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1167","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1167","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1168","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1168","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1168","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1169","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1169","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1169","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_117","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_117","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_117","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1170","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1170","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1170","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1171","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1171","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1171","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1172","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1172","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1172","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1173","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1173","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1173","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1174","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1174","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1174","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1175","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1175","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1175","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1176","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1176","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1176","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1177","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1177","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1177","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1178","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1178","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1178","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1179","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1179","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1179","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_118","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_118","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_118","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1180","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1180","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1180","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1181","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1181","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_1181","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
