"Site ID","BTS Name","MCC","MNC","Maximum Pooled Throughput (Mbps)","eNodeB ID","Base Station Type"
"Site_3693","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3694","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3695","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3696","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3697","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3698","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3699","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_37","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_370","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3700","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3701","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3702","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3703","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3704","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3705","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3706","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3707","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3708","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3709","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_371","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3710","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3711","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3712","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3713","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3714","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3715","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3716","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3717","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3718","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3719","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_372","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3720","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3721","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3722","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3723","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3724","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3725","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3726","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3727","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3728","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3729","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_373","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3730","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3731","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3732","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3733","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3734","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3735","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3736","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3737","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3738","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3739","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_374","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3740","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3741","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3742","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3743","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3744","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3745","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3746","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3747","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3748","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3749","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_375","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3750","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3751","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3752","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3753","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3754","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3755","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3756","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3757","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3758","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3759","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_376","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3760","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3761","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3762","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3763","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3764","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3765","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3766","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3767","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3768","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3769","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_377","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3770","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3771","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3772","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3773","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3774","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3775","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3776","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3777","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3778","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3779","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_378","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3780","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3781","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3782","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3783","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3784","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3785","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3786","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3787","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3788","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3789","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_379","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3790","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3791","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3792","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3793","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3794","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3795","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3796","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3797","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3798","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3799","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_38","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_380","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3800","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3801","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3802","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3803","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3804","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3805","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3806","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3807","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3808","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3809","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_381","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3810","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3811","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3812","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3813","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3814","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3815","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3816","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3817","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3818","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3819","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_382","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3820","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3821","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3822","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3823","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3824","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3825","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3826","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3827","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3828","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3829","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_383","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3830","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3831","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3832","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3833","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3834","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3835","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3836","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3837","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3838","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3839","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_384","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3840","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3841","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3842","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3843","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3844","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3845","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3846","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3847","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3848","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3849","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_385","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3850","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3851","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3852","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3853","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3854","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3855","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3856","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3857","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3858","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3859","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_386","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3860","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3861","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3862","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3863","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3864","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3865","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3866","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3867","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3868","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3869","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_387","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3870","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3871","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3872","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3873","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3874","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3875","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3876","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3877","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3878","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3879","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_388","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3880","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3881","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3882","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3883","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3884","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3885","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3886","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3887","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3888","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3889","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_389","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3890","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3891","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3892","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3893","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3894","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3895","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3896","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3897","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3898","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3899","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_39","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_390","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3900","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3901","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3902","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3903","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3904","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3905","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3906","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3907","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3908","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3909","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_391","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3910","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3911","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3912","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3913","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3914","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3915","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3916","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3917","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3918","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3919","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_392","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3920","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3921","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3922","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3923","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3924","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3925","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3926","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3927","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3928","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3929","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_393","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3930","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3931","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3932","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3933","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3934","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3935","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3936","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3937","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3938","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3939","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_394","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3940","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3941","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3942","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3943","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3944","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3945","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3946","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3947","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3948","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3949","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_395","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3950","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3951","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3952","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3953","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3954","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3955","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3956","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3957","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3958","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3959","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_396","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3960","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3961","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3962","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3963","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3964","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3965","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3966","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3967","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3968","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3969","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_397","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3970","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3971","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3972","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3973","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3974","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3975","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3976","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3977","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3978","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3979","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_398","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3980","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3981","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3982","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3983","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3984","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3985","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3986","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3987","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3988","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3989","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_399","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3990","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3991","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3992","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3993","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3994","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3995","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3996","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3997","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3998","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_3999","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_40","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_400","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4000","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4001","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4002","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4003","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4004","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4005","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4006","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4007","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4008","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4009","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_401","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4010","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4011","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4012","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4013","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4014","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4015","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4016","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4017","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4018","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4019","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_402","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4020","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4021","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4022","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4023","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4024","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4025","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4026","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4027","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4028","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4029","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_403","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4030","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4031","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4032","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4033","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4034","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4035","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4036","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4037","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4038","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4039","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_404","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4040","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4041","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4042","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4043","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4044","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4045","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4046","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4047","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4048","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4049","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_405","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4050","LTE FDD","0","0","100","","LTE FDD_BTS_1"
