"Site ID","Sector ID","Antenna ID","MIMO Group","Horizontal Beamwidth","Vertical Beamwidth","Link Configuration ID","Cable Length (m)","Power Split (%)","Downlink Beamforming Configuration","Uplink Beamforming Configuration"
"Site_1097","1","1","1","65","62","Default","25","100","None","None"
"Site_1097","2","2","1","65","62","Default","25","100","None","None"
"Site_1097","3","3","1","65","62","Default","25","100","None","None"
"Site_1098","1","1","1","65","62","Default","25","100","None","None"
"Site_1098","2","2","1","65","62","Default","25","100","None","None"
"Site_1098","3","3","1","65","62","Default","25","100","None","None"
"Site_1099","1","1","1","65","62","Default","25","100","None","None"
"Site_1099","2","2","1","65","62","Default","25","100","None","None"
"Site_1099","3","3","1","65","62","Default","25","100","None","None"
"Site_11","1","1","1","65","62","Default","25","100","None","None"
"Site_11","2","2","1","65","62","Default","25","100","None","None"
"Site_11","3","3","1","65","62","Default","25","100","None","None"
"Site_110","1","1","1","65","62","Default","25","100","None","None"
"Site_110","2","2","1","65","62","Default","25","100","None","None"
"Site_110","3","3","1","65","62","Default","25","100","None","None"
"Site_1100","1","1","1","65","62","Default","25","100","None","None"
"Site_1100","2","2","1","65","62","Default","25","100","None","None"
"Site_1100","3","3","1","65","62","Default","25","100","None","None"
"Site_1101","1","1","1","65","62","Default","25","100","None","None"
"Site_1101","2","2","1","65","62","Default","25","100","None","None"
"Site_1101","3","3","1","65","62","Default","25","100","None","None"
"Site_1102","1","1","1","65","62","Default","25","100","None","None"
"Site_1102","2","2","1","65","62","Default","25","100","None","None"
"Site_1102","3","3","1","65","62","Default","25","100","None","None"
"Site_1103","1","1","1","65","62","Default","25","100","None","None"
"Site_1103","2","2","1","65","62","Default","25","100","None","None"
"Site_1103","3","3","1","65","62","Default","25","100","None","None"
"Site_1104","1","1","1","65","62","Default","25","100","None","None"
"Site_1104","2","2","1","65","62","Default","25","100","None","None"
"Site_1104","3","3","1","65","62","Default","25","100","None","None"
"Site_1105","1","1","1","65","62","Default","25","100","None","None"
"Site_1105","2","2","1","65","62","Default","25","100","None","None"
"Site_1105","3","3","1","65","62","Default","25","100","None","None"
"Site_1106","1","1","1","65","62","Default","25","100","None","None"
"Site_1106","2","2","1","65","62","Default","25","100","None","None"
"Site_1106","3","3","1","65","62","Default","25","100","None","None"
"Site_1107","1","1","1","65","62","Default","25","100","None","None"
"Site_1107","2","2","1","65","62","Default","25","100","None","None"
"Site_1107","3","3","1","65","62","Default","25","100","None","None"
"Site_1108","1","1","1","65","62","Default","25","100","None","None"
"Site_1108","2","2","1","65","62","Default","25","100","None","None"
"Site_1108","3","3","1","65","62","Default","25","100","None","None"
"Site_1109","1","1","1","65","62","Default","25","100","None","None"
"Site_1109","2","2","1","65","62","Default","25","100","None","None"
"Site_1109","3","3","1","65","62","Default","25","100","None","None"
"Site_111","1","1","1","65","62","Default","25","100","None","None"
"Site_111","2","2","1","65","62","Default","25","100","None","None"
"Site_111","3","3","1","65","62","Default","25","100","None","None"
"Site_1110","1","1","1","65","62","Default","25","100","None","None"
"Site_1110","2","2","1","65","62","Default","25","100","None","None"
"Site_1110","3","3","1","65","62","Default","25","100","None","None"
"Site_1111","1","1","1","65","62","Default","25","100","None","None"
"Site_1111","2","2","1","65","62","Default","25","100","None","None"
"Site_1111","3","3","1","65","62","Default","25","100","None","None"
"Site_1112","1","1","1","65","62","Default","25","100","None","None"
"Site_1112","2","2","1","65","62","Default","25","100","None","None"
"Site_1112","3","3","1","65","62","Default","25","100","None","None"
"Site_1113","1","1","1","65","62","Default","25","100","None","None"
"Site_1113","2","2","1","65","62","Default","25","100","None","None"
"Site_1113","3","3","1","65","62","Default","25","100","None","None"
"Site_1114","1","1","1","65","62","Default","25","100","None","None"
"Site_1114","2","2","1","65","62","Default","25","100","None","None"
"Site_1114","3","3","1","65","62","Default","25","100","None","None"
"Site_1115","1","1","1","65","62","Default","25","100","None","None"
"Site_1115","2","2","1","65","62","Default","25","100","None","None"
"Site_1115","3","3","1","65","62","Default","25","100","None","None"
"Site_1116","1","1","1","65","62","Default","25","100","None","None"
"Site_1116","2","2","1","65","62","Default","25","100","None","None"
"Site_1116","3","3","1","65","62","Default","25","100","None","None"
"Site_1117","1","1","1","65","62","Default","25","100","None","None"
"Site_1117","2","2","1","65","62","Default","25","100","None","None"
"Site_1117","3","3","1","65","62","Default","25","100","None","None"
"Site_1118","1","1","1","65","62","Default","25","100","None","None"
"Site_1118","2","2","1","65","62","Default","25","100","None","None"
"Site_1118","3","3","1","65","62","Default","25","100","None","None"
"Site_1119","1","1","1","65","62","Default","25","100","None","None"
"Site_1119","2","2","1","65","62","Default","25","100","None","None"
"Site_1119","3","3","1","65","62","Default","25","100","None","None"
"Site_112","1","1","1","65","62","Default","25","100","None","None"
"Site_112","2","2","1","65","62","Default","25","100","None","None"
"Site_112","3","3","1","65","62","Default","25","100","None","None"
"Site_1120","1","1","1","65","62","Default","25","100","None","None"
"Site_1120","2","2","1","65","62","Default","25","100","None","None"
"Site_1120","3","3","1","65","62","Default","25","100","None","None"
"Site_1121","1","1","1","65","62","Default","25","100","None","None"
"Site_1121","2","2","1","65","62","Default","25","100","None","None"
"Site_1121","3","3","1","65","62","Default","25","100","None","None"
"Site_1122","1","1","1","65","62","Default","25","100","None","None"
"Site_1122","2","2","1","65","62","Default","25","100","None","None"
"Site_1122","3","3","1","65","62","Default","25","100","None","None"
"Site_1123","1","1","1","65","62","Default","25","100","None","None"
"Site_1123","2","2","1","65","62","Default","25","100","None","None"
"Site_1123","3","3","1","65","62","Default","25","100","None","None"
"Site_1124","1","1","1","65","62","Default","25","100","None","None"
"Site_1124","2","2","1","65","62","Default","25","100","None","None"
"Site_1124","3","3","1","65","62","Default","25","100","None","None"
"Site_1125","1","1","1","65","62","Default","25","100","None","None"
"Site_1125","2","2","1","65","62","Default","25","100","None","None"
"Site_1125","3","3","1","65","62","Default","25","100","None","None"
"Site_1126","1","1","1","65","62","Default","25","100","None","None"
"Site_1126","2","2","1","65","62","Default","25","100","None","None"
"Site_1126","3","3","1","65","62","Default","25","100","None","None"
"Site_1127","1","1","1","65","62","Default","25","100","None","None"
"Site_1127","2","2","1","65","62","Default","25","100","None","None"
"Site_1127","3","3","1","65","62","Default","25","100","None","None"
"Site_1128","1","1","1","65","62","Default","25","100","None","None"
"Site_1128","2","2","1","65","62","Default","25","100","None","None"
"Site_1128","3","3","1","65","62","Default","25","100","None","None"
"Site_1129","1","1","1","65","62","Default","25","100","None","None"
"Site_1129","2","2","1","65","62","Default","25","100","None","None"
"Site_1129","3","3","1","65","62","Default","25","100","None","None"
"Site_113","1","1","1","65","62","Default","25","100","None","None"
"Site_113","2","2","1","65","62","Default","25","100","None","None"
"Site_113","3","3","1","65","62","Default","25","100","None","None"
"Site_1130","1","1","1","65","62","Default","25","100","None","None"
"Site_1130","2","2","1","65","62","Default","25","100","None","None"
"Site_1130","3","3","1","65","62","Default","25","100","None","None"
"Site_1131","1","1","1","65","62","Default","25","100","None","None"
"Site_1131","2","2","1","65","62","Default","25","100","None","None"
"Site_1131","3","3","1","65","62","Default","25","100","None","None"
"Site_1132","1","1","1","65","62","Default","25","100","None","None"
"Site_1132","2","2","1","65","62","Default","25","100","None","None"
"Site_1132","3","3","1","65","62","Default","25","100","None","None"
"Site_1133","1","1","1","65","62","Default","25","100","None","None"
"Site_1133","2","2","1","65","62","Default","25","100","None","None"
"Site_1133","3","3","1","65","62","Default","25","100","None","None"
"Site_1134","1","1","1","65","62","Default","25","100","None","None"
"Site_1134","2","2","1","65","62","Default","25","100","None","None"
"Site_1134","3","3","1","65","62","Default","25","100","None","None"
"Site_1135","1","1","1","65","62","Default","25","100","None","None"
"Site_1135","2","2","1","65","62","Default","25","100","None","None"
"Site_1135","3","3","1","65","62","Default","25","100","None","None"
"Site_1136","1","1","1","65","62","Default","25","100","None","None"
"Site_1136","2","2","1","65","62","Default","25","100","None","None"
"Site_1136","3","3","1","65","62","Default","25","100","None","None"
"Site_1137","1","1","1","65","62","Default","25","100","None","None"
"Site_1137","2","2","1","65","62","Default","25","100","None","None"
"Site_1137","3","3","1","65","62","Default","25","100","None","None"
"Site_1138","1","1","1","65","62","Default","25","100","None","None"
"Site_1138","2","2","1","65","62","Default","25","100","None","None"
"Site_1138","3","3","1","65","62","Default","25","100","None","None"
"Site_1139","1","1","1","65","62","Default","25","100","None","None"
"Site_1139","2","2","1","65","62","Default","25","100","None","None"
"Site_1139","3","3","1","65","62","Default","25","100","None","None"
"Site_114","1","1","1","65","62","Default","25","100","None","None"
"Site_114","2","2","1","65","62","Default","25","100","None","None"
"Site_114","3","3","1","65","62","Default","25","100","None","None"
"Site_1140","1","1","1","65","62","Default","25","100","None","None"
"Site_1140","2","2","1","65","62","Default","25","100","None","None"
"Site_1140","3","3","1","65","62","Default","25","100","None","None"
"Site_1141","1","1","1","65","62","Default","25","100","None","None"
"Site_1141","2","2","1","65","62","Default","25","100","None","None"
"Site_1141","3","3","1","65","62","Default","25","100","None","None"
"Site_1142","1","1","1","65","62","Default","25","100","None","None"
"Site_1142","2","2","1","65","62","Default","25","100","None","None"
"Site_1142","3","3","1","65","62","Default","25","100","None","None"
"Site_1143","1","1","1","65","62","Default","25","100","None","None"
"Site_1143","2","2","1","65","62","Default","25","100","None","None"
"Site_1143","3","3","1","65","62","Default","25","100","None","None"
"Site_1144","1","1","1","65","62","Default","25","100","None","None"
"Site_1144","2","2","1","65","62","Default","25","100","None","None"
"Site_1144","3","3","1","65","62","Default","25","100","None","None"
"Site_1145","1","1","1","65","62","Default","25","100","None","None"
"Site_1145","2","2","1","65","62","Default","25","100","None","None"
"Site_1145","3","3","1","65","62","Default","25","100","None","None"
"Site_1146","1","1","1","65","62","Default","25","100","None","None"
"Site_1146","2","2","1","65","62","Default","25","100","None","None"
"Site_1146","3","3","1","65","62","Default","25","100","None","None"
"Site_1147","1","1","1","65","62","Default","25","100","None","None"
"Site_1147","2","2","1","65","62","Default","25","100","None","None"
"Site_1147","3","3","1","65","62","Default","25","100","None","None"
"Site_1148","1","1","1","65","62","Default","25","100","None","None"
"Site_1148","2","2","1","65","62","Default","25","100","None","None"
"Site_1148","3","3","1","65","62","Default","25","100","None","None"
"Site_1149","1","1","1","65","62","Default","25","100","None","None"
"Site_1149","2","2","1","65","62","Default","25","100","None","None"
"Site_1149","3","3","1","65","62","Default","25","100","None","None"
"Site_115","1","1","1","65","62","Default","25","100","None","None"
"Site_115","2","2","1","65","62","Default","25","100","None","None"
"Site_115","3","3","1","65","62","Default","25","100","None","None"
"Site_1150","1","1","1","65","62","Default","25","100","None","None"
"Site_1150","2","2","1","65","62","Default","25","100","None","None"
"Site_1150","3","3","1","65","62","Default","25","100","None","None"
"Site_1151","1","1","1","65","62","Default","25","100","None","None"
"Site_1151","2","2","1","65","62","Default","25","100","None","None"
"Site_1151","3","3","1","65","62","Default","25","100","None","None"
"Site_1152","1","1","1","65","62","Default","25","100","None","None"
"Site_1152","2","2","1","65","62","Default","25","100","None","None"
"Site_1152","3","3","1","65","62","Default","25","100","None","None"
